,benchmark,dataset,algorithm,n_clusters,FM,AM,AR
0,wut,x2,linkage_single,2.0,0.5776771327763651,-0.003079047321561228,-0.0035747479802674563
0,wut,x2,linkage_average,2.0,0.6109037017856337,0.42512988970765503,0.2828943232539134
0,wut,x2,linkage_weighted,2.0,0.5196863152236034,0.1578777209602134,0.006300315015750795
0,wut,x2,linkage_centroid,2.0,0.5648604319031201,0.01989193607948494,-0.00917449673032663
0,wut,x2,linkage_median,2.0,0.5195667499999936,0.213745148174451,0.04104965906742887
0,wut,x2,linkage_ward,2.0,0.6109037017856337,0.42512988970765503,0.2828943232539134
0,wut,x2,genie,2.0,0.6217212018900672,0.441483567288539,0.30497934820422923
0,wut,x2,kmeans,2.0,0.6217212018900672,0.441483567288539,0.30497934820422923
0,wut,x2,dbscan,2.0,0.5482378744309336,0.16904201040469574,0.05292453933587807
0,wut,x2,meanshift,2.0,0.5347800903840144,0.3700935151074192,0.1954590572268661
0,wut,x2,linkage_single,3.0,0.5708978911132009,-0.005819702098540498,-0.006922577960764702
0,wut,x2,linkage_average,3.0,0.5867638199693272,0.39698103971018045,0.2501658489314348
0,wut,x2,linkage_weighted,3.0,0.5097649845845279,0.1380132592118153,-0.007511941847001187
0,wut,x2,linkage_centroid,3.0,0.5867638199693272,0.39698103971018045,0.2501658489314348
0,wut,x2,linkage_median,3.0,0.5118706047328901,0.31081206376956416,0.11127488587334575
0,wut,x2,linkage_ward,3.0,0.5425659882143382,0.37666541717878305,0.19059652305968905
0,wut,x2,genie,3.0,0.6217212018900672,0.441483567288539,0.30497934820422923
0,wut,x2,kmeans,3.0,0.5506591463162214,0.39109684022319813,0.20905480613510818
0,wut,x2,dbscan,3.0,0.5482378744309336,0.16904201040469574,0.05292453933587807
0,wut,x2,meanshift,3.0,0.5347800903840144,0.3700935151074192,0.1954590572268661
0,wut,x2,linkage_single,4.0,0.551973781868027,0.01457623605629195,-0.014663793456375257
0,wut,x2,linkage_average,4.0,0.5255418387693183,0.3543975681939082,0.16778727782037597
0,wut,x2,linkage_weighted,4.0,0.5750632976036719,0.4277809862741062,0.28794904250016656
0,wut,x2,linkage_centroid,4.0,0.5255418387693183,0.3543975681939082,0.16778727782037597
0,wut,x2,linkage_median,4.0,0.5116609221079189,0.31048753766932996,0.11858075652224204
0,wut,x2,linkage_ward,4.0,0.7116204993809885,0.6736230796551385,0.5720288640712347
0,wut,x2,genie,4.0,0.6217212018900672,0.441483567288539,0.30497934820422923
0,wut,x2,kmeans,4.0,0.710271766554225,0.6604964257977491,0.5708001478854264
0,wut,x2,dbscan,4.0,0.5482378744309336,0.16904201040469574,0.05292453933587807
0,wut,x2,meanshift,4.0,0.5347800903840144,0.3700935151074192,0.1954590572268661
0,wut,x2,linkage_single,5.0,0.5515579166220277,0.00017698952787851858,-0.015249009248666887
0,wut,x2,linkage_average,5.0,0.52708507616204,0.35578620796821137,0.17752407092890035
0,wut,x2,linkage_weighted,5.0,0.5742685326366055,0.41842264147692937,0.2868953934047442
0,wut,x2,linkage_centroid,5.0,0.52708507616204,0.35578620796821137,0.17752407092890035
0,wut,x2,linkage_median,5.0,0.5068174176143573,0.29799538488934213,0.11205387975461605
0,wut,x2,linkage_ward,5.0,0.6936141843045092,0.6485913202667722,0.5479695970129389
0,wut,x2,genie,5.0,0.6217212018900672,0.441483567288539,0.30497934820422923
0,wut,x2,kmeans,5.0,0.7018934722496506,0.6445997056350551,0.5617953153895797
0,wut,x2,dbscan,5.0,0.5482378744309336,0.16904201040469574,0.05292453933587807
0,wut,x2,meanshift,5.0,0.5347800903840144,0.3700935151074192,0.1954590572268661
0,wut,cross,linkage_single,2.0,0.4991265511215228,0.0007481283766566482,2.003673398593183e-06
0,wut,cross,linkage_average,2.0,0.4991265511215228,0.0007481283766566482,2.003673398593183e-06
0,wut,cross,linkage_weighted,2.0,0.49129559122645644,0.035338667367686365,0.0014426088718344347
0,wut,cross,linkage_centroid,2.0,0.4991265511215228,0.0007481283766566482,2.003673398593183e-06
0,wut,cross,linkage_median,2.0,0.4854525503355976,0.0701486220353996,0.005995519609203077
0,wut,cross,linkage_ward,2.0,0.4827923902219543,0.1576711975745288,0.033282714920315704
0,wut,cross,genie,2.0,0.574840786843585,0.4348953839024959,0.23459548208400657
0,wut,cross,kmeans,2.0,0.49078741357546685,0.21371447740207852,0.06270082895086852
0,wut,cross,dbscan,2.0,0.46534669770744835,0.0659848479055522,0.0015654441329963147
0,wut,cross,meanshift,2.0,0.4799800570979723,0.07338938661500609,0.00319878051254885
0,wut,cross,linkage_single,3.0,0.49887617649184124,0.0007458495106455385,1.3380112456454204e-06
0,wut,cross,linkage_average,3.0,0.49838032075796557,0.0023929700577751145,6.027085709128227e-06
0,wut,cross,linkage_weighted,3.0,0.475960543726163,0.2010206549178115,0.045609181192831694
0,wut,cross,linkage_centroid,3.0,0.49838032075796557,0.0023929700577751145,6.027085709128227e-06
0,wut,cross,linkage_median,3.0,0.4779619703721764,0.09200654760735108,0.006278652094190043
0,wut,cross,linkage_ward,3.0,0.46374310281004705,0.2742761085521473,0.07016170647594097
0,wut,cross,genie,3.0,0.574840786843585,0.4348953839024959,0.23459548208400657
0,wut,cross,kmeans,3.0,0.4718442401306798,0.31617521521773295,0.10022371901958256
0,wut,cross,dbscan,3.0,0.46534669770744835,0.0659848479055522,0.0015654441329963147
0,wut,cross,meanshift,3.0,0.4799800570979723,0.07338938661500609,0.00319878051254885
0,wut,cross,linkage_single,4.0,0.4983785638012979,0.0014865635826370072,4.019398292051505e-06
0,wut,cross,linkage_average,4.0,0.4904592690307675,0.03541502933720159,0.0013387054372886633
0,wut,cross,linkage_weighted,4.0,0.47537945762715506,0.19933591416219407,0.044926071634744755
0,wut,cross,linkage_centroid,4.0,0.4904592690307675,0.03541502933720159,0.0013387054372886633
0,wut,cross,linkage_median,4.0,0.47782526057699615,0.09077716158223438,0.006120029906703956
0,wut,cross,linkage_ward,4.0,0.4404288487912698,0.30936015299568537,0.07246065208813927
0,wut,cross,genie,4.0,0.574840786843585,0.4348953839024959,0.23459548208400657
0,wut,cross,kmeans,4.0,0.4410803861822117,0.3641576117343362,0.10892439510479869
0,wut,cross,dbscan,4.0,0.46534669770744835,0.0659848479055522,0.0015654441329963147
0,wut,cross,meanshift,4.0,0.4799800570979723,0.07338938661500609,0.00319878051254885
0,wut,cross,linkage_single,5.0,0.4983776853223489,0.0007445417882203689,3.015553574878753e-06
0,wut,cross,linkage_average,5.0,0.48119047527070524,0.06832829421290042,0.002517820299974979
0,wut,cross,linkage_weighted,5.0,0.47530900916499813,0.19813623842875402,0.04484324898801137
0,wut,cross,linkage_centroid,5.0,0.48119047527070524,0.06832829421290042,0.002517820299974979
0,wut,cross,linkage_median,5.0,0.47387139443713383,0.09957885536125795,0.005830986766917849
0,wut,cross,linkage_ward,5.0,0.4109967014284198,0.3744411654817544,0.09449843933212011
0,wut,cross,genie,5.0,0.574840786843585,0.4348953839024959,0.23459548208400657
0,wut,cross,kmeans,5.0,0.44141198831881145,0.3896831526173327,0.13059684072851113
0,wut,cross,dbscan,5.0,0.46534669770744835,0.0659848479055522,0.0015654441329963147
0,wut,cross,meanshift,5.0,0.4799800570979723,0.07338938661500609,0.00319878051254885
0,wut,x1,linkage_single,2.0,0.7413160928710165,0.6825056209926855,0.4798951048951049
0,wut,x1,linkage_average,2.0,0.8187366306265222,0.7710254458695385,0.6659388646288209
0,wut,x1,linkage_weighted,2.0,0.8187366306265222,0.7710254458695385,0.6659388646288209
0,wut,x1,linkage_centroid,2.0,0.8187366306265222,0.7710254458695385,0.6659388646288209
0,wut,x1,linkage_median,2.0,0.8187366306265222,0.7710254458695385,0.6659388646288209
0,wut,x1,linkage_ward,2.0,0.8187366306265222,0.7710254458695385,0.6659388646288209
0,wut,x1,genie,2.0,0.7413160928710165,0.6825056209926855,0.4798951048951049
0,wut,x1,kmeans,2.0,0.797186926554744,0.6987252917690545,0.6324804510878238
0,wut,x1,dbscan,2.0,0.5961875898782935,0.5146530810367961,0.3531935275620067
0,wut,x1,meanshift,2.0,1.0,1.0,1.0
0,wut,x1,linkage_single,3.0,1.0,1.0,1.0
0,wut,x1,linkage_average,3.0,1.0,1.0,1.0
0,wut,x1,linkage_weighted,3.0,1.0,1.0,1.0
0,wut,x1,linkage_centroid,3.0,1.0,1.0,1.0
0,wut,x1,linkage_median,3.0,1.0,1.0,1.0
0,wut,x1,linkage_ward,3.0,1.0,1.0,1.0
0,wut,x1,genie,3.0,0.7413160928710165,0.6825056209926855,0.4798951048951049
0,wut,x1,kmeans,3.0,1.0,1.0,1.0
0,wut,x1,dbscan,3.0,0.5961875898782935,0.5146530810367961,0.3531935275620067
0,wut,x1,meanshift,3.0,1.0,1.0,1.0
0,wut,x1,linkage_single,4.0,0.9919760044691721,0.9818052831188135,0.9878124253212336
0,wut,x1,linkage_average,4.0,0.9899080931010137,0.9809439496929236,0.9846722446973222
0,wut,x1,linkage_weighted,4.0,0.9410928422344514,0.9220471564037701,0.9106918216436694
0,wut,x1,linkage_centroid,4.0,0.9514871879602262,0.9314829791689606,0.9264145438062206
0,wut,x1,linkage_median,4.0,0.9410928422344514,0.9220471564037701,0.9106918216436694
0,wut,x1,linkage_ward,4.0,0.9143662142547109,0.9010177201178423,0.8703703703703703
0,wut,x1,genie,4.0,0.7413160928710165,0.6825056209926855,0.4798951048951049
0,wut,x1,kmeans,4.0,0.9152622127198232,0.9016616334686044,0.8717193018115298
0,wut,x1,dbscan,4.0,0.5961875898782935,0.5146530810367961,0.3531935275620067
0,wut,x1,meanshift,4.0,1.0,1.0,1.0
0,wut,x1,linkage_single,5.0,0.9840948241662587,0.9640568455976914,0.9758465651933619
0,wut,x1,linkage_average,5.0,0.94087507228077,0.914240637454999,0.9103626385451415
0,wut,x1,linkage_weighted,5.0,0.8297738186782796,0.8334461330395434,0.7442596991290579
0,wut,x1,linkage_centroid,5.0,0.884289100416122,0.8655847198904413,0.8252261006879644
0,wut,x1,linkage_median,5.0,0.8097763301789159,0.8241345625411093,0.7149104460584857
0,wut,x1,linkage_ward,5.0,0.7830164456116875,0.8090406463045041,0.6759937238493724
0,wut,x1,genie,5.0,0.7413160928710165,0.6825056209926855,0.4798951048951049
0,wut,x1,kmeans,5.0,0.7628677559805199,0.8010973288837065,0.6469938150726099
0,wut,x1,dbscan,5.0,0.5961875898782935,0.5146530810367961,0.3531935275620067
0,wut,x1,meanshift,5.0,1.0,1.0,1.0
0,wut,z1,linkage_single,2.0,0.5564397480065479,0.05697554944200941,0.00475156584688313
0,wut,z1,linkage_average,2.0,0.5686990865772302,0.2938551419145261,0.2554464937807655
0,wut,z1,linkage_weighted,2.0,0.5415769257538008,0.24277886837654994,0.18864409918171562
0,wut,z1,linkage_centroid,2.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,linkage_median,2.0,0.5290047303355383,0.20954758016860436,0.14396862927004211
0,wut,z1,linkage_ward,2.0,0.5273157238456859,0.18137360875030026,0.19637606384921646
0,wut,z1,genie,2.0,0.6812366187578232,0.5197583875765095,0.44690098466553174
0,wut,z1,kmeans,2.0,0.6764665404984921,0.512942188230583,0.44053895723491504
0,wut,z1,dbscan,2.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,meanshift,2.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,linkage_single,3.0,0.5371475473290013,0.10019917134598498,0.007026170077315425
0,wut,z1,linkage_average,3.0,0.5114650476927035,0.30803168973288103,0.21359384035107506
0,wut,z1,linkage_weighted,3.0,0.4736120766996007,0.2108461268733278,0.20024693189968246
0,wut,z1,linkage_centroid,3.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,linkage_median,3.0,0.4664316383296264,0.19324322171696,0.17900410931542926
0,wut,z1,linkage_ward,3.0,0.46382884237976224,0.20116430574687014,0.18356650435803729
0,wut,z1,genie,3.0,0.6812366187578232,0.5197583875765095,0.44690098466553174
0,wut,z1,kmeans,3.0,0.465493030261307,0.2661006953099039,0.20231801059488544
0,wut,z1,dbscan,3.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,meanshift,3.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,linkage_single,4.0,0.5425542266711312,0.3281013590656315,0.15887971384805263
0,wut,z1,linkage_average,4.0,0.4393831869265478,0.26759250301287413,0.1529342072625224
0,wut,z1,linkage_weighted,4.0,0.42833077367702327,0.2251101350885123,0.19214865136069445
0,wut,z1,linkage_centroid,4.0,0.547265050512786,0.11066504365497913,0.018187838067396513
0,wut,z1,linkage_median,4.0,0.3616996081295237,-0.004266968455254773,-0.003803502820502966
0,wut,z1,linkage_ward,4.0,0.39712838076217577,0.20791744084736155,0.14924789971264996
0,wut,z1,genie,4.0,0.6812366187578232,0.5197583875765095,0.44690098466553174
0,wut,z1,kmeans,4.0,0.3786061602858252,0.18160085929391848,0.12794767381339905
0,wut,z1,dbscan,4.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,meanshift,4.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,linkage_single,5.0,0.5902355754307617,0.5040006105593167,0.38157075604518814
0,wut,z1,linkage_average,5.0,0.3761399409358765,0.26195532077814054,0.13723548380540274
0,wut,z1,linkage_weighted,5.0,0.36968483609873665,0.20624324204360545,0.14181685314196243
0,wut,z1,linkage_centroid,5.0,0.4960242781797421,0.23291377174204966,0.10012206297841272
0,wut,z1,linkage_median,5.0,0.33151182607340174,0.06550989496229709,0.03931670536914643
0,wut,z1,linkage_ward,5.0,0.3638428821341566,0.21659339153074159,0.11909538038004432
0,wut,z1,genie,5.0,0.6812366187578232,0.5197583875765095,0.44690098466553174
0,wut,z1,kmeans,5.0,0.37278889581982033,0.2520042495197877,0.14870107442434388
0,wut,z1,dbscan,5.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,z1,meanshift,5.0,0.5743195381816405,-5.0528427365909366e-15,0.0
0,wut,x3,linkage_single,2.0,0.5125261088731821,-0.0003143940106655389,-2.177188291949865e-05
0,wut,x3,linkage_average,2.0,0.5846456481032365,0.40602529702424456,0.2003689608237648
0,wut,x3,linkage_weighted,2.0,0.5846456481032365,0.40602529702424456,0.2003689608237648
0,wut,x3,linkage_centroid,2.0,0.5846456481032365,0.40602529702424456,0.2003689608237648
0,wut,x3,linkage_median,2.0,0.515334762793886,-1.1247516749321795e-15,0.0
0,wut,x3,linkage_ward,2.0,0.625655332357573,0.5045841195912277,0.31867750541842776
0,wut,x3,genie,2.0,0.6900232803750617,0.5912330609996488,0.46796425185183566
0,wut,x3,kmeans,2.0,0.6318587401863753,0.49114780372813815,0.3355032309072159
0,wut,x3,dbscan,2.0,0.5483057019149971,0.33059719592872583,0.16174779310311632
0,wut,x3,meanshift,2.0,0.5801566001091493,0.41102735086003167,0.23257762688459424
0,wut,x3,linkage_single,3.0,0.5119919065239905,0.003377344207573424,0.0031577340989243784
0,wut,x3,linkage_average,3.0,0.7350778678453997,0.7082159731116515,0.5718927732096744
0,wut,x3,linkage_weighted,3.0,0.6577119621540318,0.6266849970747922,0.4648464581318684
0,wut,x3,linkage_centroid,3.0,0.7350778678453997,0.7082159731116515,0.5718927732096744
0,wut,x3,linkage_median,3.0,0.7673014918565506,0.7582167500998634,0.6232700987132275
0,wut,x3,linkage_ward,3.0,0.751967716488143,0.7594641159699135,0.5979387645681734
0,wut,x3,genie,3.0,0.6900232803750617,0.5912330609996488,0.46796425185183566
0,wut,x3,kmeans,3.0,0.7626457392694962,0.7742955836379609,0.6151068563849358
0,wut,x3,dbscan,3.0,0.5483057019149971,0.33059719592872583,0.16174779310311632
0,wut,x3,meanshift,3.0,0.5801566001091493,0.41102735086003167,0.23257762688459424
0,wut,x3,linkage_single,4.0,0.5115677143467592,0.007193188545708977,0.006501543559890737
0,wut,x3,linkage_average,4.0,0.6785018808173687,0.6630989840073572,0.5045472401370921
0,wut,x3,linkage_weighted,4.0,0.6562877671856135,0.6550560098853039,0.5208586615903866
0,wut,x3,linkage_centroid,4.0,0.6785018808173687,0.6630989840073572,0.5045472401370921
0,wut,x3,linkage_median,4.0,0.7423135119774027,0.7411240560899816,0.5977520885672547
0,wut,x3,linkage_ward,4.0,0.9033736272873971,0.8755824685679059,0.8689019389127653
0,wut,x3,genie,4.0,0.6900232803750617,0.5912330609996488,0.46796425185183566
0,wut,x3,kmeans,4.0,0.8937919350413701,0.8659597430920509,0.8558938343345038
0,wut,x3,dbscan,4.0,0.5483057019149971,0.33059719592872583,0.16174779310311632
0,wut,x3,meanshift,4.0,0.5801566001091493,0.41102735086003167,0.23257762688459424
0,wut,x3,linkage_single,5.0,0.5024863983336466,0.00987982849791047,0.001557595863825827
0,wut,x3,linkage_average,5.0,0.671988775450282,0.6500019618337812,0.4965795540314065
0,wut,x3,linkage_weighted,5.0,0.6929980634257036,0.6873639437727078,0.5879612005743122
0,wut,x3,linkage_centroid,5.0,0.671988775450282,0.6500019618337812,0.4965795540314065
0,wut,x3,linkage_median,5.0,0.7003501185923213,0.7090781521271649,0.5448352768179401
0,wut,x3,linkage_ward,5.0,0.8553349466291607,0.8315747711123465,0.8051474557960757
0,wut,x3,genie,5.0,0.6900232803750617,0.5912330609996488,0.46796425185183566
0,wut,x3,kmeans,5.0,0.811087773204981,0.7785803444683818,0.7464540200993437
0,wut,x3,dbscan,5.0,0.5483057019149971,0.33059719592872583,0.16174779310311632
0,wut,x3,meanshift,5.0,0.5801566001091493,0.41102735086003167,0.23257762688459424
0,wut,z3,linkage_single,2.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,linkage_average,2.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,linkage_weighted,2.0,0.6912167619296486,0.5735714673399872,0.4380462238997776
0,wut,z3,linkage_centroid,2.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,linkage_median,2.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,linkage_ward,2.0,0.7590177203513248,0.6887755972050252,0.5663549189061206
0,wut,z3,genie,2.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,kmeans,2.0,0.7715145132806455,0.6854190719800275,0.5954697402431202
0,wut,z3,dbscan,2.0,0.5470825342663567,-2.064556060583672e-15,0.0
0,wut,z3,meanshift,2.0,0.9024684778514886,0.8445582508975972,0.8509904122152645
0,wut,z3,linkage_single,3.0,0.77434119155625,0.7008603796537372,0.6003236734833213
0,wut,z3,linkage_average,3.0,0.8866658946770652,0.885755998319748,0.8204241147463003
0,wut,z3,linkage_weighted,3.0,0.8956461245576187,0.8541922076077145,0.8450865430056711
0,wut,z3,linkage_centroid,3.0,0.844750743483397,0.8482263400540871,0.7431436407267741
0,wut,z3,linkage_median,3.0,0.8252132454184556,0.790936217453004,0.708865800969555
0,wut,z3,linkage_ward,3.0,0.9391516915307211,0.9191805626539539,0.9080618442849254
0,wut,z3,genie,3.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,kmeans,3.0,0.9108713724700398,0.8497123508824884,0.8647090977151142
0,wut,z3,dbscan,3.0,0.5470825342663567,-2.064556060583672e-15,0.0
0,wut,z3,meanshift,3.0,0.9024684778514886,0.8445582508975972,0.8509904122152645
0,wut,z3,linkage_single,4.0,0.8420768276993338,0.8356203215188884,0.7386922295975198
0,wut,z3,linkage_average,4.0,0.9983306056777703,0.9949028944517513,0.9976177946910245
0,wut,z3,linkage_weighted,4.0,0.9574573308035635,0.9185797714359141,0.9395223419180262
0,wut,z3,linkage_centroid,4.0,0.9983306056777703,0.9949028944517513,0.9976177946910245
0,wut,z3,linkage_median,4.0,0.9218873680599304,0.8751025541402573,0.8878699702606384
0,wut,z3,linkage_ward,4.0,1.0,1.0,1.0
0,wut,z3,genie,4.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,kmeans,4.0,1.0,1.0,1.0
0,wut,z3,dbscan,4.0,0.5470825342663567,-2.064556060583672e-15,0.0
0,wut,z3,meanshift,4.0,0.9024684778514886,0.8445582508975972,0.8509904122152645
0,wut,z3,linkage_single,5.0,0.8436853271192926,0.8419747089743428,0.7417593054768529
0,wut,z3,linkage_average,5.0,0.8542687040301794,0.8974213323950406,0.7911698372187482
0,wut,z3,linkage_weighted,5.0,0.9311325248002607,0.8800620187836812,0.9020792881671148
0,wut,z3,linkage_centroid,5.0,0.734229731761825,0.7468876449422438,0.5332265976380803
0,wut,z3,linkage_median,5.0,0.8738416134567312,0.7887438980853271,0.8186734655535765
0,wut,z3,linkage_ward,5.0,0.856300669228047,0.9020441485994237,0.793909131403473
0,wut,z3,genie,5.0,0.774079063657962,0.7021778657620276,0.59943865276664
0,wut,z3,kmeans,5.0,0.8534975182850236,0.8943530337989221,0.7902359975191655
0,wut,z3,dbscan,5.0,0.5470825342663567,-2.064556060583672e-15,0.0
0,wut,z3,meanshift,5.0,0.9024684778514886,0.8445582508975972,0.8509904122152645
0,wut,twosplashes,linkage_single,2.0,0.7009839821471602,0.009830847235395235,0.00015038716235026765
0,wut,twosplashes,linkage_average,2.0,0.6895675022451926,0.040435868243507256,0.0022561904224715746
0,wut,twosplashes,linkage_weighted,2.0,0.6020895566418281,0.15158612467956614,0.19164718979007184
0,wut,twosplashes,linkage_centroid,2.0,0.6895675022451926,0.040435868243507256,0.0022561904224715746
0,wut,twosplashes,linkage_median,2.0,0.5791479856933782,0.07981275527328067,0.08220552498842223
0,wut,twosplashes,linkage_ward,2.0,0.6020895566418281,0.15158612467956614,0.19164718979007184
0,wut,twosplashes,genie,2.0,0.7508040201005024,0.4017319929211615,0.5028540201005025
0,wut,twosplashes,kmeans,2.0,0.6386432160804019,0.2119473873825884,0.27909321608040194
0,wut,twosplashes,dbscan,2.0,0.6712901644922316,0.03547467250945536,0.00041574025712219707
0,wut,twosplashes,meanshift,2.0,0.6580165399897902,0.294916184220397,0.3673129081949606
0,wut,twosplashes,linkage_single,3.0,0.6956679988421173,0.018478384918188023,7.632713811393727e-05
0,wut,twosplashes,linkage_average,3.0,0.6720372289068358,0.06950338515634864,0.0020185177059108546
0,wut,twosplashes,linkage_weighted,3.0,0.6029490014058627,0.1803559664885647,0.21609426223638373
0,wut,twosplashes,linkage_centroid,3.0,0.6720372289068358,0.06950338515634864,0.0020185177059108546
0,wut,twosplashes,linkage_median,3.0,0.5722813311913418,0.10583871259600136,0.09908570013305436
0,wut,twosplashes,linkage_ward,3.0,0.6029490014058627,0.1803559664885647,0.21609426223638373
0,wut,twosplashes,genie,3.0,0.7508040201005024,0.4017319929211615,0.5028540201005025
0,wut,twosplashes,kmeans,3.0,0.6387317513111673,0.2549917884753226,0.305428312083087
0,wut,twosplashes,dbscan,3.0,0.6712901644922316,0.03547467250945536,0.00041574025712219707
0,wut,twosplashes,meanshift,3.0,0.6580165399897902,0.294916184220397,0.3673129081949606
0,wut,twosplashes,linkage_single,4.0,0.6956409552019276,0.013679457492530194,2.6194374162804523e-05
0,wut,twosplashes,linkage_average,4.0,0.6451445380597629,0.2730423930647411,0.3198810509370361
0,wut,twosplashes,linkage_weighted,4.0,0.6080712160452268,0.21927138835593857,0.24058459907760224
0,wut,twosplashes,linkage_centroid,4.0,0.617990966969548,0.23158890894361403,0.27090806235280895
0,wut,twosplashes,linkage_median,4.0,0.5746932097560769,0.15009590214183982,0.1160649555593404
0,wut,twosplashes,linkage_ward,4.0,0.6080712160452268,0.21927138835593857,0.24058459907760224
0,wut,twosplashes,genie,4.0,0.7508040201005024,0.4017319929211615,0.5028540201005025
0,wut,twosplashes,kmeans,4.0,0.6601313244770382,0.31191385188419357,0.3630959173076217
0,wut,twosplashes,dbscan,4.0,0.6712901644922316,0.03547467250945536,0.00041574025712219707
0,wut,twosplashes,meanshift,4.0,0.6580165399897902,0.294916184220397,0.3673129081949606
0,wut,twosplashes,linkage_single,5.0,0.6956139109791978,0.008893740039684218,-2.39384023548023e-05
0,wut,twosplashes,linkage_average,5.0,0.6445203884643369,0.27589578901271805,0.3376792104870099
0,wut,twosplashes,linkage_weighted,5.0,0.5785145721565983,0.1995575336610826,0.2378768357439756
0,wut,twosplashes,linkage_centroid,5.0,0.6162702126262879,0.23632189075194787,0.2873501045488489
0,wut,twosplashes,linkage_median,5.0,0.46959448501666207,0.1525523933376073,0.11507528741095505
0,wut,twosplashes,linkage_ward,5.0,0.5513150593758027,0.20933434926196462,0.24003306406124147
0,wut,twosplashes,genie,5.0,0.7508040201005024,0.4017319929211615,0.5028540201005025
0,wut,twosplashes,kmeans,5.0,0.5701727226666438,0.24838263211098674,0.275595366570873
0,wut,twosplashes,dbscan,5.0,0.6712901644922316,0.03547467250945536,0.00041574025712219707
0,wut,twosplashes,meanshift,5.0,0.6580165399897902,0.294916184220397,0.3673129081949606
0,other,square,linkage_single,2.0,1.0,1.0,1.0
0,other,square,linkage_average,2.0,0.6500239055410559,0.2674179945864963,0.15156673548870206
0,other,square,linkage_weighted,2.0,0.6628881664223366,0.3217628451886877,0.22033878440426932
0,other,square,linkage_centroid,2.0,0.6697040853957934,0.34173734447924475,0.24744052504802178
0,other,square,linkage_median,2.0,0.6511095270733998,0.27402739754400385,0.15946151688769583
0,other,square,linkage_ward,2.0,0.6713247113604928,0.3460950206991672,0.2534525517204769
0,other,square,genie,2.0,1.0,1.0,1.0
0,other,square,kmeans,2.0,0.517332283968294,0.020706490631481417,0.027942417220625414
0,other,square,dbscan,2.0,0.7067527852789117,0.0,0.0
0,other,square,meanshift,2.0,0.7067527852789117,0.0,0.0
0,other,square,linkage_single,3.0,0.9989994994993742,0.9948145294868932,0.998001996003992
0,other,square,linkage_average,3.0,0.6299988968821476,0.24233746253550822,0.11942224044144384
0,other,square,linkage_weighted,3.0,0.6301179184084534,0.2854520068318839,0.16875479792021672
0,other,square,linkage_centroid,3.0,0.6307276827661754,0.3003431329913801,0.1864332405803518
0,other,square,linkage_median,3.0,0.6261304676098705,0.2449848116816376,0.11954481807992037
0,other,square,linkage_ward,3.0,0.6160744896564605,0.3465142006247119,0.3310187180882633
0,other,square,genie,3.0,1.0,1.0,1.0
0,other,square,kmeans,3.0,0.4967359862611582,0.18210113861188626,0.11704710258975556
0,other,square,dbscan,3.0,0.7067527852789117,0.0,0.0
0,other,square,meanshift,3.0,0.7067527852789117,0.0,0.0
0,other,square,linkage_single,4.0,0.9503991356446344,0.8870220019650641,0.9033459080568448
0,other,square,linkage_average,4.0,0.6360261088384065,0.3532989879537118,0.2670178328049215
0,other,square,linkage_weighted,4.0,0.6349110654322202,0.35027929262050234,0.26321718582095666
0,other,square,linkage_centroid,4.0,0.6563188363631879,0.40674290173383887,0.3424633442828048
0,other,square,linkage_median,4.0,0.6216912858857881,0.3127761239445513,0.20902328799002265
0,other,square,linkage_ward,4.0,0.5693067008975565,0.31611146797126366,0.2709930058436675
0,other,square,genie,4.0,1.0,1.0,1.0
0,other,square,kmeans,4.0,0.49456512329470453,0.23766225675294195,0.15110660965520464
0,other,square,dbscan,4.0,0.7067527852789117,0.0,0.0
0,other,square,meanshift,4.0,0.7067527852789117,0.0,0.0
0,other,square,linkage_single,5.0,0.9494920063593377,0.872569100457909,0.9016238484692799
0,other,square,linkage_average,5.0,0.5424265918231382,0.3052083908669635,0.24214707022163393
0,other,square,linkage_weighted,5.0,0.5347568487930252,0.31140252289430975,0.23956776354746173
0,other,square,linkage_centroid,5.0,0.5668524270543451,0.36562336447055455,0.2957762482899023
0,other,square,linkage_median,5.0,0.6406695894851911,0.38237758680132383,0.31894443054291366
0,other,square,linkage_ward,5.0,0.5601021947902038,0.33711970214471265,0.27710315317723877
0,other,square,genie,5.0,1.0,1.0,1.0
